[7/9/18 01:28AM]	Dropped Item (Id: Item [id=1856, amount=1], Amount: 250000) at Position: 3094, 3478, 0	
[7/9/18 02:28AM]	Picked up an item (Id: Item [id=199, amount=1], Amount: 1) at Position: 2974, 3614, 0	
[7/9/18 02:28AM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3614, 0	
[7/9/18 02:28AM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2974, 3614, 0	
[7/9/18 02:28AM]	Picked up an item (Id: Item [id=205, amount=1], Amount: 1) at Position: 2978, 3613, 0	
[7/9/18 02:28AM]	Dropped Item (Id: Item [id=205, amount=1], Amount: 4) at Position: 2978, 3612, 0	
[7/9/18 02:28AM]	Dropped Item (Id: Item [id=249, amount=1], Amount: 4) at Position: 2978, 3612, 0	
[7/9/18 02:28AM]	Picked up an item (Id: Item [id=203, amount=1], Amount: 1) at Position: 2978, 3612, 0	
[7/9/18 02:29AM]	Picked up an item (Id: Item [id=563, amount=3], Amount: 3) at Position: 2978, 3612, 0	
[7/9/18 02:29AM]	Dropped Item (Id: Item [id=563, amount=3], Amount: 1) at Position: 2978, 3612, 0	
[7/9/18 02:29AM]	Dropped Item (Id: Item [id=203, amount=1], Amount: 4) at Position: 2978, 3612, 0	
[7/9/18 02:29AM]	Picked up an item (Id: Item [id=365, amount=1], Amount: 1) at Position: 2976, 3612, 0	
[7/9/18 02:29AM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2977, 3611, 0	
[7/9/18 02:29AM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2977, 3611, 0	
[7/9/18 02:29AM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 4) at Position: 2977, 3611, 0	
[7/9/18 02:30AM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2975, 3611, 0	
[7/9/18 02:30AM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2974, 3612, 0	
[7/9/18 02:30AM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2974, 3612, 0	
[7/9/18 02:30AM]	Dropped Item (Id: Item [id=251, amount=1], Amount: 4) at Position: 2974, 3612, 0	
[7/9/18 02:30AM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3612, 0	
[7/9/18 02:32AM]	Bought Item from shop (19) (Id: 9777, Amount: 1)	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:35AM]	Bought Item from shop (8) (Id: 2501, Amount: 1)	
[7/9/18 02:35AM]	Bought Item from shop (8) (Id: 2495, Amount: 1)	
[7/9/18 02:35AM]	Bought Item from shop (8) (Id: 2489, Amount: 1)	
[7/9/18 02:36AM]	Bought Item from shop (8) (Id: 3749, Amount: 1)	
[7/9/18 02:36AM]	Bought Item from shop (8) (Id: 10499, Amount: 1)	
[7/9/18 02:36AM]	Bought Item from shop (27) (Id: 3842, Amount: 1)	
[7/9/18 02:36AM]	Bought Item from shop (9) (Id: 561, Amount: 150)	
[7/9/18 02:36AM]	Bought Item from shop (9) (Id: 1387, Amount: 1)	
[7/9/18 02:38AM]	Bought Item from shop (9) (Id: 558, Amount: 100)	
[7/9/18 02:38AM]	Bought Item from shop (9) (Id: 1381, Amount: 1)	
[7/9/18 02:38AM]	Bought Item from shop (9) (Id: 558, Amount: 100)	
[7/9/18 02:39AM]	Picked up an item (Id: Item [id=12158, amount=3], Amount: 3) at Position: 2326, 3800, 0	
[7/9/18 02:40AM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2325, 3798, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:42AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=579, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=577, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:43AM]	Dropped Item (Id: Item [id=1011, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:44AM]	Dropped Item (Id: Item [id=1007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/9/18 02:45AM]	Bought Item from shop (9) (Id: 565, Amount: 50)	
[7/9/18 02:45AM]	Bought Item from shop (9) (Id: 565, Amount: 50)	
[7/9/18 02:45AM]	Bought Item from shop (9) (Id: 556, Amount: 500)	
[7/9/18 02:46AM]	Bought Item from shop (7) (Id: 3122, Amount: 1)	
[7/9/18 02:46AM]	Bought Item from shop (27) (Id: 6109, Amount: 1)	
[7/9/18 02:46AM]	Bought Item from shop (27) (Id: 6107, Amount: 1)	
[7/9/18 02:46AM]	Bought Item from shop (27) (Id: 6108, Amount: 1)	
[7/9/18 02:47AM]	Bought Item from shop (27) (Id: 3025, Amount: 5)	
[7/9/18 02:50AM]	Picked up an item (Id: Item [id=952, amount=1], Amount: 1) at Position: 3564, 3304, 0	
[7/9/18 02:52AM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 0) at Position: 3560, 3296, 0	
[7/9/18 02:55AM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 1) at Position: 3554, 9701, 3	
[7/9/18 03:03AM]	Bought Item from shop (53) (Id: 4155, Amount: 1)	
[7/9/18 03:05AM]	Dropped Item (Id: Item [id=3749, amount=1], Amount: 1) at Position: 2667, 9572, 0	
[7/9/18 03:06AM]	Picked up an item (Id: Item [id=565, amount=5], Amount: 5) at Position: 2644, 9492, 0	
[7/9/18 03:06AM]	Picked up an item (Id: Item [id=532, amount=1], Amount: 1) at Position: 2644, 9493, 0	
[7/9/18 03:06AM]	Picked up an item (Id: Item [id=199, amount=1], Amount: 1) at Position: 2644, 9493, 0	
[7/9/18 03:06AM]	Dropped Item (Id: Item [id=249, amount=1], Amount: 1) at Position: 2644, 9493, 0	
[7/9/18 03:07AM]	Picked up an item (Id: Item [id=1333, amount=1], Amount: 1) at Position: 2655, 9489, 0	
[7/9/18 03:07AM]	Picked up an item (Id: Item [id=532, amount=1], Amount: 1) at Position: 2655, 9489, 0	
[7/9/18 03:07AM]	Picked up an item (Id: Item [id=1, amount=1], Amount: 1) at Position: 2660, 9481, 0	
[7/9/18 03:07AM]	Picked up an item (Id: Item [id=12160, amount=6], Amount: 6) at Position: 2661, 9480, 0	
[7/9/18 03:07AM]	Picked up an item (Id: Item [id=532, amount=1], Amount: 1) at Position: 2661, 9480, 0	
[7/9/18 03:07AM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2659, 9480, 0	
[7/9/18 03:07AM]	Picked up an item (Id: Item [id=532, amount=1], Amount: 1) at Position: 2659, 9480, 0	
[7/9/18 03:08AM]	Dropped Item (Id: Item [id=1, amount=1], Amount: 1) at Position: 2663, 9482, 0	
[7/9/18 03:08AM]	Picked up an item (Id: Item [id=562, amount=19], Amount: 19) at Position: 2663, 9482, 0	
[7/9/18 03:08AM]	Dropped Item (Id: Item [id=562, amount=19], Amount: 1) at Position: 2665, 9481, 0	
[7/9/18 03:09AM]	Picked up an item (Id: Item [id=12160, amount=1], Amount: 1) at Position: 2666, 9487, 0	
[7/9/18 03:09AM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2667, 9488, 0	
[7/9/18 03:09AM]	Picked up an item (Id: Item [id=532, amount=1], Amount: 1) at Position: 2667, 9488, 0	
[7/9/18 03:09AM]	Picked up an item (Id: Item [id=565, amount=5], Amount: 5) at Position: 2657, 9493, 0	
[7/9/18 03:09AM]	Picked up an item (Id: Item [id=12160, amount=2], Amount: 2) at Position: 2653, 9487, 0	
[7/9/18 03:09AM]	Picked up an item (Id: Item [id=532, amount=1], Amount: 1) at Position: 2653, 9487, 0	
[7/9/18 03:10AM]	Picked up an item (Id: Item [id=12163, amount=5], Amount: 5) at Position: 2657, 9492, 0	
[7/9/18 03:10AM]	Picked up an item (Id: Item [id=892, amount=12], Amount: 12) at Position: 2653, 9488, 0	
[7/9/18 03:10AM]	Picked up an item (Id: Item [id=12159, amount=6], Amount: 6) at Position: 2653, 9488, 0	
[7/9/18 03:10AM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2653, 9488, 0	
[7/9/18 03:11AM]	Picked up an item (Id: Item [id=532, amount=1], Amount: 1) at Position: 2661, 9483, 0	
[7/9/18 03:11AM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2661, 9483, 0	
[7/9/18 03:11AM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2655, 9480, 0	
[7/9/18 03:11AM]	Picked up an item (Id: Item [id=565, amount=5], Amount: 5) at Position: 2654, 9481, 0	
[7/9/18 03:11AM]	Picked up an item (Id: Item [id=12160, amount=1], Amount: 1) at Position: 2654, 9481, 0	
[7/9/18 03:12AM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2653, 9486, 0	
[7/9/18 03:14AM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2663, 9483, 0	
[7/9/18 03:15AM]	Picked up an item (Id: Item [id=565, amount=5], Amount: 5) at Position: 2657, 9483, 0	
[7/9/18 03:15AM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2656, 9480, 0	
[7/9/18 03:15AM]	Picked up an item (Id: Item [id=1181, amount=1], Amount: 1) at Position: 2657, 9481, 0	
[7/9/18 03:15AM]	Dropped Item (Id: Item [id=1181, amount=1], Amount: 1) at Position: 2657, 9481, 0	
[7/9/18 03:16AM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2657, 9483, 0	
[7/9/18 03:17AM]	Bought Item from shop (50) (Id: 12007, Amount: 1)	
[7/9/18 03:18AM]	Bought Item from shop (51) (Id: 12441, Amount: 10)	
[7/9/18 03:19AM]	Bought Item from shop (51) (Id: 12441, Amount: 10)	
[7/9/18 03:19AM]	Bought Item from shop (51) (Id: 12441, Amount: 5)	
[7/9/18 03:19AM]	Bought Item from shop (51) (Id: 12441, Amount: 10)	
[7/9/18 03:26AM]	Bought Item from shop (50) (Id: 12073, Amount: 1)	
[7/9/18 03:26AM]	Bought Item from shop (50) (Id: 12790, Amount: 1)	
[7/9/18 03:27AM]	Bought Item from shop (50) (Id: 12077, Amount: 1)	
[7/9/18 03:27AM]	Bought Item from shop (50) (Id: 12031, Amount: 1)	
[7/9/18 03:27AM]	Bought Item from shop (51) (Id: 12463, Amount: 5)	
[7/9/18 03:27AM]	Bought Item from shop (51) (Id: 12463, Amount: 1)	
[7/9/18 03:27AM]	Bought Item from shop (51) (Id: 12463, Amount: 10)	
[7/9/18 03:27AM]	Bought Item from shop (51) (Id: 12463, Amount: 1)	
[7/9/18 03:27AM]	Bought Item from shop (51) (Id: 12463, Amount: 1)	
[7/9/18 03:27AM]	Bought Item from shop (51) (Id: 12463, Amount: 1)	
[7/9/18 03:27AM]	Bought Item from shop (51) (Id: 12463, Amount: 1)	
[7/9/18 03:27AM]	Bought Item from shop (51) (Id: 12463, Amount: 10)	
[7/9/18 03:37AM]	Bought Item from shop (7) (Id: 1161, Amount: 1)	
[7/9/18 03:37AM]	Bought Item from shop (7) (Id: 1123, Amount: 1)	
[7/9/18 03:37AM]	Bought Item from shop (7) (Id: 1073, Amount: 1)	
[7/9/18 03:37AM]	Bought Item from shop (51) (Id: 12463, Amount: 1)	
[7/9/18 03:37AM]	Bought Item from shop (51) (Id: 12463, Amount: 5)	
[7/9/18 03:37AM]	Bought Item from shop (51) (Id: 12463, Amount: 1)	
[7/9/18 03:37AM]	Bought Item from shop (51) (Id: 12463, Amount: 1)	
[7/9/18 03:38AM]	Dropped Item (Id: Item [id=995, amount=514], Amount: 0) at Position: 3087, 3491, 0	
[7/9/18 03:39AM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/9/18 03:39AM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:39AM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:39AM]	Picked up an item (Id: Item [id=8851, amount=60], Amount: 60) at Position: 2857, 3539, 0	
[7/9/18 03:39AM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/9/18 03:39AM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:39AM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:39AM]	Picked up an item (Id: Item [id=8851, amount=60], Amount: 60) at Position: 2857, 3539, 0	
[7/9/18 03:40AM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/9/18 03:40AM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:40AM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:40AM]	Picked up an item (Id: Item [id=8851, amount=60], Amount: 60) at Position: 2857, 3539, 0	
[7/9/18 03:41AM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2855, 3538, 0	
[7/9/18 03:41AM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2855, 3538, 0	
[7/9/18 03:41AM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2855, 3538, 0	
[7/9/18 03:41AM]	Picked up an item (Id: Item [id=8851, amount=60], Amount: 60) at Position: 2855, 3538, 0	
[7/9/18 03:42AM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/9/18 03:42AM]	Picked up an item (Id: Item [id=8851, amount=60], Amount: 60) at Position: 2857, 3539, 0	
[7/9/18 03:42AM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:42AM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:43AM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/9/18 03:43AM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:43AM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:43AM]	Picked up an item (Id: Item [id=8851, amount=60], Amount: 60) at Position: 2857, 3539, 0	
[7/9/18 03:44AM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/9/18 03:44AM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:44AM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:44AM]	Picked up an item (Id: Item [id=8851, amount=60], Amount: 60) at Position: 2857, 3539, 0	
[7/9/18 03:44AM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/9/18 03:44AM]	Picked up an item (Id: Item [id=8851, amount=60], Amount: 60) at Position: 2857, 3539, 0	
[7/9/18 03:44AM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:44AM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:45AM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/9/18 03:45AM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:45AM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/9/18 03:45AM]	Picked up an item (Id: Item [id=8851, amount=60], Amount: 60) at Position: 2857, 3539, 0	
[7/9/18 03:46AM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2851, 3540, 2	
[7/9/18 03:47AM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2864, 3552, 2	
[7/9/18 03:48AM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2863, 3553, 2	
[7/9/18 03:48AM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2854, 3552, 2	
[7/9/18 03:48AM]	Picked up an item (Id: Item [id=12158, amount=4], Amount: 4) at Position: 2847, 3550, 2	
[7/9/18 03:48AM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2846, 3550, 2	
[7/9/18 03:48AM]	Picked up an item (Id: Item [id=12159, amount=6], Amount: 6) at Position: 2847, 3549, 2	
[7/9/18 03:48AM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2847, 3549, 2	
[7/9/18 03:49AM]	Picked up an item (Id: Item [id=1147, amount=1], Amount: 1) at Position: 2846, 3543, 2	
[7/9/18 03:49AM]	Picked up an item (Id: Item [id=8844, amount=1], Amount: 1) at Position: 2847, 3543, 2	
[7/9/18 03:49AM]	Picked up an item (Id: Item [id=12159, amount=7], Amount: 7) at Position: 2847, 3543, 2	
[7/9/18 03:50AM]	Picked up an item (Id: Item [id=1147, amount=1], Amount: 1) at Position: 2847, 3541, 2	
[7/9/18 03:51AM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2844, 3551, 2	
[7/9/18 03:51AM]	Picked up an item (Id: Item [id=1147, amount=1], Amount: 1) at Position: 2844, 3546, 2	
[7/9/18 03:52AM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2852, 3541, 2	
[7/9/18 03:52AM]	Picked up an item (Id: Item [id=12158, amount=2], Amount: 2) at Position: 2866, 3538, 2	
[7/9/18 03:54AM]	Picked up an item (Id: Item [id=1147, amount=1], Amount: 1) at Position: 2851, 3534, 2	
[7/9/18 03:55AM]	Picked up an item (Id: Item [id=12158, amount=7], Amount: 7) at Position: 2857, 3534, 2	
[7/9/18 03:56AM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2860, 3537, 2	
[7/9/18 03:56AM]	Picked up an item (Id: Item [id=532, amount=1], Amount: 1) at Position: 2866, 3540, 2	
[7/9/18 03:56AM]	Picked up an item (Id: Item [id=8845, amount=1], Amount: 1) at Position: 2867, 3540, 2	
[7/9/18 03:57AM]	Picked up an item (Id: Item [id=12159, amount=4], Amount: 4) at Position: 2872, 3544, 2	
[7/9/18 03:57AM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2871, 3547, 2	
